"","rules","support","confidence","lift","itemset"
"4938","{A10,A12,A2,A7} => {A9}",0.00670107383667693,0.879781420765027,13.1371214513987,1762
"4939","{A11,A12,A7,A9} => {A10}",0.00528594023141597,0.863945578231292,11.4807281319607,1763
"4940","{A10,A12,A7,A9} => {A11}",0.00528594023141597,0.638190954773869,6.24823792966462,1763
"4941","{A10,A11,A7,A9} => {A12}",0.00528594023141597,0.738372093023256,10.7908320602048,1763
"4942","{A10,A11,A12,A9} => {A7}",0.00528594023141597,0.686486486486486,11.7895098815756,1763
"4943","{A10,A11,A12,A7} => {A9}",0.00528594023141597,0.858108108108108,12.8134899971444,1763
"4944","{A12,A5,A7,A9} => {A10}",0.0068259385665529,0.81592039800995,10.8425351120504,1764
"4945","{A10,A5,A7,A9} => {A12}",0.0068259385665529,0.71304347826087,10.4206706865545,1764
"4946","{A10,A12,A7,A9} => {A5}",0.0068259385665529,0.824120603015075,10.1592209379375,1764
"4947","{A10,A12,A5,A9} => {A7}",0.0068259385665529,0.728888888888889,12.5177158287666,1764
"4948","{A10,A12,A5,A7} => {A9}",0.0068259385665529,0.854166666666667,12.7546353842967,1764
"4949","{A2,A5,A7,A9} => {A12}",0.00703404644967951,0.68421052631579,9.99929568446664,1765
"4950","{A12,A5,A7,A9} => {A2}",0.00703404644967951,0.840796019900497,7.90026013849408,1765
"4951","{A12,A2,A7,A9} => {A5}",0.00703404644967951,0.884816753926702,10.9074434734956,1765
"4952","{A12,A2,A5,A9} => {A7}",0.00703404644967951,0.789719626168224,13.5624043876467,1765
"4953","{A12,A2,A5,A7} => {A9}",0.00703404644967951,0.800947867298578,11.9599586449445,1765
"4954","{A12,A5,A7,A9} => {A11}",0.00507783234828935,0.606965174129353,5.94252048640254,1766
"4955","{A11,A5,A7,A9} => {A12}",0.00507783234828935,0.7625,11.143445863747,1766
"4956","{A11,A12,A7,A9} => {A5}",0.00507783234828935,0.829931972789116,10.2308597117657,1766
"4957","{A11,A12,A5,A9} => {A7}",0.00507783234828935,0.782051282051282,13.4307105808178,1766
"4958","{A11,A12,A5,A7} => {A9}",0.00507783234828935,0.818791946308725,12.2264110018729,1766
"4959","{A12,A5,A7,A9} => {A1}",0.00524431865479064,0.626865671641791,7.15830543101981,1767
"4960","{A1,A5,A7,A9} => {A12}",0.00524431865479064,0.745562130177515,10.8959098173023,1767
"4961","{A1,A12,A7,A9} => {A5}",0.00524431865479064,0.887323943661972,10.9383504722537,1767
"4962","{A1,A12,A5,A9} => {A7}",0.00524431865479064,0.777777777777778,13.3573187197204,1767
"4963","{A1,A12,A5,A7} => {A9}",0.00524431865479064,0.828947368421053,12.3780543652481,1767
"4964","{A12,A2,A7,A9} => {A1}",0.00536918338466661,0.675392670157068,7.71244500627078,1768
"4965","{A1,A2,A7,A9} => {A12}",0.00536918338466661,0.716666666666667,10.4736212489862,1768
"4966","{A1,A12,A7,A9} => {A2}",0.00536918338466661,0.908450704225352,8.5359548766986,1768
"4967","{A1,A12,A2,A9} => {A7}",0.00536918338466661,0.732954545454545,12.5875381766197,1768
"4968","{A1,A12,A2,A7} => {A9}",0.00536918338466661,0.837662337662338,12.5081885175111,1768
"4969","{A12,A2,A7,A9} => {A11}",0.00511945392491468,0.643979057591623,6.30490661682817,1769
"4970","{A11,A2,A7,A9} => {A12}",0.00511945392491468,0.723529411764706,10.5739158437097,1769
"4971","{A11,A12,A7,A9} => {A2}",0.00511945392491468,0.836734693877551,7.86209923938289,1769
"4972","{A11,A12,A2,A9} => {A7}",0.00511945392491468,0.75,12.8802716225876,1769
"4973","{A11,A12,A2,A7} => {A9}",0.00511945392491468,0.814569536423841,12.1633608962829,1769
"4974","{A2,A7,A9} => {A12}",0.00794972113543661,0.618122977346278,9.03346876747061,1770
"4975","{A12,A7,A9} => {A2}",0.00794972113543661,0.74609375,7.01042175889715,1770
"4976","{A12,A2,A9} => {A7}",0.00794972113543661,0.660899653979239,11.350089411369,1770
"4977","{A12,A2,A7} => {A9}",0.00794972113543661,0.757936507936508,11.3177020134758,1770
"4978","{A12,A7,A9} => {A11}",0.00611837176392242,0.57421875,5.62191511308068,1771
"4979","{A11,A7,A9} => {A12}",0.00611837176392242,0.659192825112108,9.63367811200943,1771
"4980","{A11,A12,A9} => {A7}",0.00611837176392242,0.604938271604938,10.3890256708937,1771
"4981","{A11,A12,A7} => {A9}",0.00611837176392242,0.761658031088083,11.3732727501071,1771
"4982","{A12,A7,A9} => {A1}",0.0059102638807958,0.5546875,6.33408834363118,1772
"4983","{A1,A7,A9} => {A12}",0.0059102638807958,0.663551401869159,9.69737590103918,1772
"4984","{A1,A12,A9} => {A7}",0.0059102638807958,0.617391304347826,10.6028902632315,1772
"4985","{A1,A12,A7} => {A9}",0.0059102638807958,0.767567567567568,11.4615154620127,1772
"4986","{A5,A7,A9} => {A12}",0.00836593690168984,0.644230769230769,9.41501731237133,1773
"4987","{A12,A7,A9} => {A5}",0.00836593690168984,0.78515625,9.67889382375577,1773
"4988","{A12,A5,A9} => {A7}",0.00836593690168984,0.648387096774194,11.1352025640434,1773
"4989","{A12,A5,A7} => {A9}",0.00836593690168984,0.761363636363636,11.368876772699,1773
"4990","{A12,A7,A9} => {A10}",0.00828269374843919,0.77734375,10.3299009610066,1774
"4991","{A10,A7,A9} => {A12}",0.00828269374843919,0.650326797385621,9.50410683332538,1774
"4992","{A10,A12,A9} => {A7}",0.00828269374843919,0.58187134502924,9.99288129783596,1774
"4993","{A10,A12,A7} => {A9}",0.00828269374843919,0.815573770491803,12.1783563765296,1774
"4994","{A3,A7,A9} => {A12}",0.00836593690168984,0.690721649484536,10.0944515514084,1775
"4995","{A12,A7,A9} => {A3}",0.00836593690168984,0.78515625,11.6015769142066,1775
"4996","{A12,A3,A9} => {A7}",0.00836593690168984,0.715302491103203,12.284387170297,1775
"4997","{A12,A3,A7} => {A9}",0.00836593690168984,0.767175572519084,11.4556620915746,1775
"4998","{A2,A3,A5,A7,A9} => {A10}",0.00703404644967951,0.8125,10.7970824115044,1776
"4999","{A10,A3,A5,A7,A9} => {A2}",0.00703404644967951,0.889473684210526,8.35764362019636,1776
"5000","{A10,A2,A5,A7,A9} => {A3}",0.00703404644967951,0.875647668393782,12.9386905786156,1776
"5001","{A10,A2,A3,A7,A9} => {A5}",0.00703404644967951,0.913513513513514,11.2611983969603,1776
"5002","{A10,A2,A3,A5,A9} => {A7}",0.00703404644967951,0.804761904761905,13.8207358997924,1776
"5003","{A10,A2,A3,A5,A7} => {A9}",0.00703404644967951,0.857868020304569,12.8099049445852,1776
"5004","{A11,A3,A5,A7,A9} => {A10}",0.00520269707816532,0.856164383561644,11.3773260395199,1777
"5005","{A10,A3,A5,A7,A9} => {A11}",0.00520269707816532,0.657894736842105,6.44114871530906,1777
"5006","{A10,A11,A5,A7,A9} => {A3}",0.00520269707816532,0.932835820895522,13.7837105983,1777
"5007","{A10,A11,A3,A7,A9} => {A5}",0.00520269707816532,0.899280575539568,11.0857440266361,1777
"5008","{A10,A11,A3,A5,A9} => {A7}",0.00520269707816532,0.796178343949045,13.6733244401142,1777
"5009","{A10,A11,A3,A5,A7} => {A9}",0.00520269707816532,0.905797101449275,13.5255942569424,1777
"5010","{A10,A3,A5,A7,A9} => {A1}",0.00503621077166403,0.636842105263158,7.2722283370022,1778
"5011","{A1,A3,A5,A7,A9} => {A10}",0.00503621077166403,0.780645161290323,10.3737724807308,1778
"5012","{A1,A10,A5,A7,A9} => {A3}",0.00503621077166403,0.9453125,13.9680677275523,1778
"5013","{A1,A10,A3,A7,A9} => {A5}",0.00503621077166403,0.930769230769231,11.4739156174764,1778
"5014","{A1,A10,A3,A5,A9} => {A7}",0.00503621077166403,0.82312925170068,14.1361711232027,1778
"5015","{A1,A10,A3,A5,A7} => {A9}",0.00503621077166403,0.858156028368794,12.8142055547475,1778
"5016","{A10,A2,A3,A7,A9} => {A1}",0.00511945392491468,0.664864864864865,7.59222587606618,1779
"5017","{A1,A2,A3,A7,A9} => {A10}",0.00511945392491468,0.803921568627451,10.6830860662849,1779
"5018","{A1,A10,A3,A7,A9} => {A2}",0.00511945392491468,0.946153846153846,8.89021990914834,1779
"5019","{A1,A10,A2,A7,A9} => {A3}",0.00511945392491468,0.917910447761194,13.5631712287272,1779
"5020","{A1,A10,A2,A3,A9} => {A7}",0.00511945392491468,0.80921052631579,13.8971351717392,1779
"5021","{A1,A10,A2,A3,A7} => {A9}",0.00511945392491468,0.836734693877551,12.4943367029845,1779
"5022","{A11,A2,A3,A7,A9} => {A10}",0.00520269707816532,0.862068965517241,11.4557903570339,1780
"5023","{A10,A2,A3,A7,A9} => {A11}",0.00520269707816532,0.675675675675676,6.61523381572281,1780
"5024","{A10,A11,A3,A7,A9} => {A2}",0.00520269707816532,0.899280575539568,8.44979081263734,1780
"5025","{A10,A11,A2,A7,A9} => {A3}",0.00520269707816532,0.892857142857143,13.1929801440872,1780
"5026","{A10,A11,A2,A3,A9} => {A7}",0.00520269707816532,0.801282051282051,13.7609739557559,1780
"5027","{A10,A11,A2,A3,A7} => {A9}",0.00520269707816532,0.892857142857143,13.3323714818432,1780
"5028","{A2,A3,A7,A9} => {A10}",0.00769999167568467,0.807860262008734,10.7354262472466,1781
"5029","{A10,A3,A7,A9} => {A2}",0.00769999167568467,0.86046511627907,8.08507426035234,1781
"5030","{A10,A2,A7,A9} => {A3}",0.00769999167568467,0.804347826086957,11.8851542863255,1781
"5031","{A10,A2,A3,A9} => {A7}",0.00769999167568467,0.755102040816326,12.9678925179793,1781
"5032","{A10,A2,A3,A7} => {A9}",0.00769999167568467,0.81858407079646,12.2233069514952,1781
"5033","{A11,A3,A7,A9} => {A10}",0.00578539915091984,0.832335329341317,11.0606684860368,1782
"5034","{A10,A3,A7,A9} => {A11}",0.00578539915091984,0.646511627906977,6.32970186311859,1782
"5035","{A10,A11,A7,A9} => {A3}",0.00578539915091984,0.808139534883721,11.9411810978575,1782
"5036","{A10,A11,A3,A9} => {A7}",0.00578539915091984,0.727748691099476,12.4981344191251,1782
"5037","{A10,A11,A3,A7} => {A9}",0.00578539915091984,0.863354037267081,12.8918235546171,1782
"5038","{A10,A3,A7,A9} => {A1}",0.00541080496129193,0.604651162790698,6.90463347776107,1783
"5039","{A1,A3,A7,A9} => {A10}",0.00541080496129193,0.751445086705202,9.98574095861681,1783
"5040","{A1,A10,A7,A9} => {A3}",0.00541080496129193,0.878378378378378,12.9790399255344,1783
"5041","{A1,A10,A3,A9} => {A7}",0.00541080496129193,0.760233918128655,13.0560258162681,1783
"5042","{A1,A10,A3,A7} => {A9}",0.00541080496129193,0.783132530120482,11.6939354684119,1783
"5043","{A3,A5,A7,A9} => {A10}",0.00790809955881129,0.785123966942149,10.4332900607036,1784
"5044","{A10,A5,A7,A9} => {A3}",0.00790809955881129,0.826086956521739,12.2063746724424,1784
"5045","{A10,A3,A7,A9} => {A5}",0.00790809955881129,0.883720930232558,10.8939348741752,1784
"5046","{A10,A3,A5,A9} => {A7}",0.00790809955881129,0.748031496062992,12.8464651353892,1784
"5047","{A10,A3,A5,A7} => {A9}",0.00790809955881129,0.829694323144105,12.3892080844377,1784
"5048","{A2,A3,A5,A7,A9} => {A1}",0.00595188545742113,0.6875,7.85070104562738,1785
"5049","{A1,A3,A5,A7,A9} => {A2}",0.00595188545742113,0.92258064516129,8.6687221668538,1785
"5050","{A1,A2,A5,A7,A9} => {A3}",0.00595188545742113,0.94078947368421,13.9012348676118,1785
"5051","{A1,A2,A3,A7,A9} => {A5}",0.00595188545742113,0.934640522875817,11.5216383799971,1785
"5052","{A1,A2,A3,A5,A9} => {A7}",0.00595188545742113,0.82183908045977,14.1140141151726,1785
"5053","{A1,A2,A3,A5,A7} => {A9}",0.00595188545742113,0.764705882352941,11.4187840456257,1785
"5054","{A2,A3,A5,A7,A9} => {A11}",0.00561891284441855,0.649038461538462,6.35444094414143,1786
"5055","{A11,A3,A5,A7,A9} => {A2}",0.00561891284441855,0.924657534246575,8.68823696433642,1786
"5056","{A11,A2,A5,A7,A9} => {A3}",0.00561891284441855,0.9375,13.8526291512915,1786
"5057","{A11,A2,A3,A7,A9} => {A5}",0.00561891284441855,0.931034482758621,11.4771854708869,1786
"5058","{A11,A2,A3,A5,A9} => {A7}",0.00561891284441855,0.849056603773585,14.5814395727406,1786
"5059","{A11,A2,A3,A5,A7} => {A9}",0.00561891284441855,0.828220858895706,12.3672059389858,1786
"5060","{A3,A5,A7,A9} => {A2}",0.00865728793806709,0.859504132231405,8.07604469338746,1787
"5061","{A2,A5,A7,A9} => {A3}",0.00865728793806709,0.842105263157895,12.4430633780022,1787
"5062","{A2,A3,A7,A9} => {A5}",0.00865728793806709,0.908296943231441,11.1968919230778,1787
"5063","{A2,A3,A5,A9} => {A7}",0.00865728793806709,0.773234200743494,13.2792887112675,1787
"5064","{A2,A3,A5,A7} => {A9}",0.00865728793806709,0.707482993197279,10.5643172122796,1787
"5065","{A3,A5,A7,A9} => {A11}",0.0060767501872971,0.603305785123967,5.90669306984044,1788
"5066","{A11,A5,A7,A9} => {A3}",0.0060767501872971,0.9125,13.4832257072571,1788
"5067","{A11,A3,A7,A9} => {A5}",0.0060767501872971,0.874251497005988,10.7772018815115,1788
"5068","{A11,A3,A5,A9} => {A7}",0.0060767501872971,0.78494623655914,13.4804276480128,1788
"5069","{A11,A3,A5,A7} => {A9}",0.0060767501872971,0.789189189189189,11.7843750524919,1788
"5070","{A4,A5,A7,A9} => {A3}",0.00524431865479064,0.91304347826087,13.49125621691,1789
"5071","{A3,A5,A7,A9} => {A4}",0.00524431865479064,0.520661157024793,5.6247324454486,1789
"5072","{A3,A4,A7,A9} => {A5}",0.00524431865479064,0.91970802919708,11.3375603435039,1789
"5073","{A3,A4,A5,A9} => {A7}",0.00524431865479064,0.845637583892617,14.5227223664075,1789
"5074","{A3,A4,A5,A7} => {A9}",0.00524431865479064,0.812903225806452,12.1384791194691,1789
"5075","{A3,A5,A7,A9} => {A1}",0.006451344376925,0.640495867768595,7.31395138736134,1790
"5076","{A1,A5,A7,A9} => {A3}",0.006451344376925,0.91715976331361,13.5520790119144,1790
"5077","{A1,A3,A7,A9} => {A5}",0.006451344376925,0.895953757225434,11.044733181682,1790
"5078","{A1,A3,A5,A9} => {A7}",0.006451344376925,0.775,13.3096140100071,1790
"5079","{A1,A3,A5,A7} => {A9}",0.006451344376925,0.745192307692308,11.1274023521537,1790
"5080","{A2,A3,A7,A9} => {A1}",0.00636810122367435,0.668122270742358,7.62942285021668,1791
"5081","{A1,A3,A7,A9} => {A2}",0.00636810122367435,0.884393063583815,8.30990525837495,1791
"5082","{A1,A2,A7,A9} => {A3}",0.00636810122367435,0.85,12.559717097171,1791
"5083","{A1,A2,A3,A9} => {A7}",0.00636810122367435,0.735576923076923,12.632574091384,1791
"5084","{A1,A2,A3,A7} => {A9}",0.00636810122367435,0.721698113207547,10.7765810241918,1791
"5085","{A2,A3,A7,A9} => {A11}",0.00603512861067177,0.633187772925764,6.19925404739789,1792
"5086","{A11,A3,A7,A9} => {A2}",0.00603512861067177,0.868263473053892,8.15834892592601,1792
"5087","{A11,A2,A7,A9} => {A3}",0.00603512861067177,0.852941176470588,12.6031763258809,1792
"5088","{A11,A2,A3,A9} => {A7}",0.00603512861067177,0.775401069518717,13.3165018557946,1792
"5089","{A11,A2,A3,A7} => {A9}",0.00603512861067177,0.775401069518717,11.5784873189911,1792
"5090","{A3,A7,A9} => {A2}",0.00953134104719887,0.786941580756014,7.39423481393977,1793
"5091","{A2,A7,A9} => {A3}",0.00953134104719887,0.741100323624595,10.9506004768786,1793
"5092","{A2,A3,A9} => {A7}",0.00953134104719887,0.679525222551929,11.6699592544908,1793
"5093","{A2,A3,A7} => {A9}",0.00953134104719887,0.639664804469274,9.55163865269035,1793
"5094","{A3,A7,A9} => {A11}",0.00695080329642887,0.573883161512027,5.61862951853626,1794
"5095","{A11,A7,A9} => {A3}",0.00695080329642887,0.748878923766816,11.0655381441707,1794
"5096","{A11,A3,A9} => {A7}",0.00695080329642887,0.676113360323887,11.6113649715094,1794
"5097","{A11,A3,A7} => {A9}",0.00695080329642887,0.707627118644068,10.5664693303557,1794
"5098","{A4,A7,A9} => {A3}",0.00570215599766919,0.796511627906977,11.7693655424926,1795
"5099","{A3,A7,A9} => {A4}",0.00570215599766919,0.470790378006873,5.08597554945734,1795
"5100","{A3,A4,A9} => {A7}",0.00570215599766919,0.717277486910995,12.3183051469075,1795
"5101","{A3,A4,A7} => {A9}",0.00570215599766919,0.728723404255319,10.8814844690108,1795
"5102","{A3,A7,A9} => {A1}",0.0072005327561808,0.594501718213058,6.78873492480368,1796
"5103","{A1,A7,A9} => {A3}",0.0072005327561808,0.808411214953271,11.9451954799922,1796
"5104","{A1,A3,A9} => {A7}",0.0072005327561808,0.67843137254902,11.6511738076217,1796
"5105","{A1,A3,A7} => {A9}",0.0072005327561808,0.681102362204724,10.1703948752832,1796
"5106","{A5,A7,A9} => {A3}",0.0100724215433281,0.775641025641026,11.460978648248,1797
"5107","{A3,A7,A9} => {A5}",0.0100724215433281,0.831615120274914,10.2516084554772,1797
"5108","{A3,A5,A9} => {A7}",0.0100724215433281,0.679775280898876,11.6742536803977,1797
"5109","{A3,A5,A7} => {A9}",0.0100724215433281,0.672222222222222,10.0377943512188,1797
"5110","{A3,A7,A9} => {A10}",0.00894863897444435,0.738831615120275,9.81812410668126,1798
"5111","{A10,A7,A9} => {A3}",0.00894863897444435,0.702614379084967,10.3819268584843,1798
"5112","{A10,A3,A9} => {A7}",0.00894863897444435,0.66358024691358,11.3961250981742,1798
"5113","{A10,A3,A7} => {A9}",0.00894863897444435,0.767857142857143,11.4658394743852,1798
"5114","{A10,A2,A5,A7,A9} => {A1}",0.00503621077166403,0.626943005181347,7.15918851829232,1799
"5115","{A1,A2,A5,A7,A9} => {A10}",0.00503621077166403,0.796052631578947,10.5785179902189,1799
"5116","{A1,A10,A5,A7,A9} => {A2}",0.00503621077166403,0.9453125,8.88231447985921,1799
"5117","{A1,A10,A2,A7,A9} => {A5}",0.00503621077166403,0.902985074626866,11.1314106736712,1799
"5118","{A1,A10,A2,A5,A9} => {A7}",0.00503621077166403,0.82312925170068,14.1361711232027,1799
"5119","{A1,A10,A2,A5,A7} => {A9}",0.00503621077166403,0.840277777777778,12.5472429390235,1799
"5120","{A11,A2,A5,A7,A9} => {A10}",0.00511945392491468,0.854166666666667,11.3507789454277,1800
"5121","{A10,A2,A5,A7,A9} => {A11}",0.00511945392491468,0.637305699481865,6.23957079696467,1800
"5122","{A10,A11,A5,A7,A9} => {A2}",0.00511945392491468,0.917910447761194,8.62484021036779,1800
"5123","{A10,A11,A2,A7,A9} => {A5}",0.00511945392491468,0.878571428571429,10.8304551784798,1800
"5124","{A10,A11,A2,A5,A9} => {A7}",0.00511945392491468,0.798701298701299,13.7166528967816,1800
"5125","{A10,A11,A2,A5,A7} => {A9}",0.00511945392491468,0.836734693877551,12.4943367029845,1800
"5126","{A2,A5,A7,A9} => {A10}",0.00803296428868725,0.781376518218624,10.3834912758411,1801
"5127","{A10,A5,A7,A9} => {A2}",0.00803296428868725,0.839130434782609,7.88461002193467,1801
"5128","{A10,A2,A7,A9} => {A5}",0.00803296428868725,0.839130434782609,10.3442523479153,1801
"5129","{A10,A2,A5,A9} => {A7}",0.00803296428868725,0.736641221374046,12.6508520262565,1801
"5130","{A10,A2,A5,A7} => {A9}",0.00803296428868725,0.781376518218624,11.6677142490495,1801
"5131","{A11,A5,A7,A9} => {A10}",0.00557729126779322,0.8375,11.1293003318584,1802
"5132","{A10,A5,A7,A9} => {A11}",0.00557729126779322,0.582608695652174,5.70405726232238,1802
"5133","{A10,A11,A7,A9} => {A5}",0.00557729126779322,0.77906976744186,9.6038636390755,1802
"5134","{A10,A11,A5,A9} => {A7}",0.00557729126779322,0.708994708994709,12.1760592411057,1802
"5135","{A10,A11,A5,A7} => {A9}",0.00557729126779322,0.797619047619048,11.9102518571133,1802
"5136","{A10,A5,A7,A9} => {A1}",0.00532756180804129,0.556521739130435,6.35503388989916,1803
"5137","{A1,A5,A7,A9} => {A10}",0.00532756180804129,0.757396449704142,10.064826936168,1803
"5138","{A1,A10,A7,A9} => {A5}",0.00532756180804129,0.864864864864865,10.6614896065897,1803
"5139","{A1,A10,A5,A9} => {A7}",0.00532756180804129,0.752941176470588,12.9307824916957,1803
"5140","{A1,A10,A5,A7} => {A9}",0.00532756180804129,0.795031055900621,11.8716073020934,1803
"5141","{A10,A2,A7,A9} => {A1}",0.00557729126779322,0.582608695652174,6.65292610348818,1804
"5142","{A1,A2,A7,A9} => {A10}",0.00557729126779322,0.744444444444444,9.89271140609636,1804
"5143","{A1,A10,A7,A9} => {A2}",0.00557729126779322,0.905405405405405,8.50734073925314,1804
"5144","{A1,A10,A2,A9} => {A7}",0.00557729126779322,0.712765957446808,12.2408255136648,1804
"5145","{A1,A10,A2,A7} => {A9}",0.00557729126779322,0.774566473988439,11.5660249248268,1804
"5146","{A11,A2,A7,A9} => {A10}",0.00582702072754516,0.823529411764706,10.9436491410724,1805
"5147","{A10,A2,A7,A9} => {A11}",0.00582702072754516,0.608695652173913,5.9594628113816,1805
"5148","{A10,A11,A7,A9} => {A2}",0.00582702072754516,0.813953488372093,7.64804321925221,1805
"5149","{A10,A11,A2,A9} => {A7}",0.00582702072754516,0.696517412935323,11.9617779579586,1805
"5150","{A10,A11,A2,A7} => {A9}",0.00582702072754516,0.765027322404372,11.4235838707815,1805
"5151","{A2,A7,A9} => {A10}",0.00957296262382419,0.744336569579288,9.89127788756193,1806
"5152","{A10,A7,A9} => {A2}",0.00957296262382419,0.751633986928105,7.06247875241871,1806
"5153","{A10,A2,A9} => {A7}",0.00957296262382419,0.637119113573407,10.9416896516903,1806
"5154","{A10,A2,A7} => {A9}",0.00957296262382419,0.701219512195122,10.4707893101305,1806
"5155","{A11,A7,A9} => {A10}",0.00715891117955548,0.771300448430493,10.2495932378269,1807
"5156","{A10,A7,A9} => {A11}",0.00715891117955548,0.562091503267974,5.50318274552418,1807
"5157","{A10,A11,A9} => {A7}",0.00715891117955548,0.55663430420712,9.55946804351698,1807
"5158","{A10,A11,A7} => {A9}",0.00715891117955548,0.704918032786885,10.5260165666487,1807
"5159","{A4,A7,A9} => {A10}",0.00536918338466661,0.75,9.96653761061947,1808
"5160","{A10,A7,A9} => {A4}",0.00536918338466661,0.42156862745098,4.55423014529553,1808
"5161","{A10,A4,A9} => {A7}",0.00536918338466661,0.586363636363636,10.0700305412957,1808
"5162","{A10,A4,A7} => {A9}",0.00536918338466661,0.758823529411765,11.3309472452747,1808
"5163","{A10,A7,A9} => {A1}",0.00615999334054774,0.483660130718954,5.52301250031064,1809
"5164","{A1,A7,A9} => {A10}",0.00615999334054774,0.691588785046729,9.19032751633446,1809
"5165","{A1,A10,A9} => {A7}",0.00615999334054774,0.592,10.1668277340958,1809
"5166","{A1,A10,A7} => {A9}",0.00615999334054774,0.694835680751174,10.3754643043677,1809
"5167","{A5,A7,A9} => {A10}",0.00957296262382419,0.737179487179487,9.79616944633538,1810
"5168","{A10,A7,A9} => {A5}",0.00957296262382419,0.751633986928105,9.26565324265502,1810
"5169","{A10,A5,A9} => {A7}",0.00957296262382419,0.6353591160221,10.911463989669,1810
"5170","{A10,A5,A7} => {A9}",0.00957296262382419,0.73015873015873,10.9029171229296,1810
"5171","{A2,A5,A7,A9} => {A1}",0.00632647964704903,0.615384615384615,7.02720093594618,1811
"5172","{A1,A5,A7,A9} => {A2}",0.00632647964704903,0.899408284023669,8.45099078293026,1811
"5173","{A1,A2,A7,A9} => {A5}",0.00632647964704903,0.844444444444444,10.4097599908785,1811
"5174","{A1,A2,A5,A9} => {A7}",0.00632647964704903,0.756218905472637,12.9870732114979,1811
"5175","{A1,A2,A5,A7} => {A9}",0.00632647964704903,0.716981132075472,10.706145854099,1811
"5176","{A2,A5,A7,A9} => {A11}",0.00599350703404645,0.582995951417004,5.70784870772002,1812
"5177","{A11,A5,A7,A9} => {A2}",0.00599350703404645,0.9,8.45655064528745,1812
"5178","{A11,A2,A7,A9} => {A5}",0.00599350703404645,0.847058823529412,10.4419883499834,1812
"5179","{A11,A2,A5,A9} => {A7}",0.00599350703404645,0.765957446808511,13.154319954983,1812
"5180","{A11,A2,A5,A7} => {A9}",0.00599350703404645,0.723618090452261,10.8052506160386,1812
"5181","{A5,A7,A9} => {A2}",0.0102805294264547,0.791666666666667,7.4386325120584,1813
"5182","{A2,A7,A9} => {A5}",0.0102805294264547,0.799352750809062,9.8538990204918,1813
"5183","{A2,A5,A9} => {A7}",0.0102805294264547,0.665768194070081,11.433700236403,1813
"5184","{A2,A5,A7} => {A9}",0.0102805294264547,0.611386138613861,9.12937437311164,1813
"5185","{A5,A7,A9} => {A11}",0.00665945226005161,0.512820512820513,5.02079284475372,1814
"5186","{A11,A7,A9} => {A5}",0.00665945226005161,0.717488789237668,8.84473353013043,1814
"5187","{A11,A5,A9} => {A7}",0.00665945226005161,0.642570281124498,11.0353063433146,1814
"5188","{A11,A5,A7} => {A9}",0.00665945226005161,0.65843621399177,9.83193814628108,1814
"5189","{A5,A7,A9} => {A4}",0.00574377757429451,0.442307692307692,4.77827545655783,1815
"5190","{A4,A7,A9} => {A5}",0.00574377757429451,0.802325581395349,9.89054613576432,1815
"5191","{A4,A5,A9} => {A7}",0.00574377757429451,0.71875,12.3435936383131,1815
"5192","{A4,A5,A7} => {A9}",0.00574377757429451,0.711340206185567,10.6219141042973,1815
"5193","{A5,A7,A9} => {A1}",0.00703404644967951,0.541666666666667,6.18540082382763,1816
"5194","{A1,A7,A9} => {A5}",0.00703404644967951,0.789719626168224,9.73514814690495,1816
"5195","{A1,A5,A9} => {A7}",0.00703404644967951,0.65,11.1629020729092,1816
"5196","{A1,A5,A7} => {A9}",0.00703404644967951,0.670634920634921,10.0140923574733,1816
"5197","{A11,A2,A7,A9} => {A1}",0.00511945392491468,0.723529411764706,8.26212815924849,1817
"5198","{A1,A2,A7,A9} => {A11}",0.00511945392491468,0.683333333333333,6.69020646563434,1817
"5199","{A1,A11,A7,A9} => {A2}",0.00511945392491468,0.911111111111111,8.56095250510581,1817
"5200","{A1,A11,A2,A9} => {A7}",0.00511945392491468,0.687150837988827,11.8009192519797,1817
"5201","{A1,A11,A2,A7} => {A9}",0.00511945392491468,0.759259259259259,11.3374536749304,1817
"5202","{A2,A7,A9} => {A1}",0.00749188379255806,0.58252427184466,6.65196205101702,1818
"5203","{A1,A7,A9} => {A2}",0.00749188379255806,0.841121495327103,7.90331836008172,1818
"5204","{A1,A2,A9} => {A7}",0.00749188379255806,0.596026490066225,10.235977448414,1818
"5205","{A1,A2,A7} => {A9}",0.00749188379255806,0.645161290322581,9.63371358688025,1818
"5206","{A11,A7,A9} => {A1}",0.00561891284441855,0.605381165919282,6.91296953059728,1819
"5207","{A1,A7,A9} => {A11}",0.00561891284441855,0.630841121495327,6.1762790485113,1819
"5208","{A1,A11,A9} => {A7}",0.00561891284441855,0.551020408163265,9.46305670230923,1819
"5209","{A1,A11,A7} => {A9}",0.00561891284441855,0.668316831683168,9.9794780596767,1819
"5210","{A4,A7,A9} => {A2}",0.00561891284441855,0.784883720930233,7.37489881856463,1820
"5211","{A2,A7,A9} => {A4}",0.00561891284441855,0.436893203883495,4.719782426486,1820
"5212","{A2,A4,A9} => {A7}",0.00561891284441855,0.675,11.5922444603288,1820
"5213","{A2,A4,A7} => {A9}",0.00561891284441855,0.671641791044776,10.0291272042522,1820
"5214","{A2,A7,A9} => {A11}",0.00707566802630484,0.550161812297735,5.38638455675036,1821
"5215","{A11,A7,A9} => {A2}",0.00707566802630484,0.762331838565022,7.16299755704467,1821
